trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2024-11-27 20:04:24,4474324669797121,fraud_Heaney-Marquardt,entertainment,90.34,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,bab9dc77827bf02fc05d40605fd750f8,1732737864699,37.282372,-118.386468,0
2024-11-27 20:04:28,6011382886333463,"fraud_Reilly, Heaney and Cole",gas_transport,56.65,Martin,Duarte,M,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,240fdd00cfc06d95cccb8c462192fc9d,1732737868146,43.886009,-83.528379,0
2024-11-27 20:04:31,4265776278887457,"fraud_Nienow, Ankunding and Collier",misc_pos,3.48,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,9910c5ad3e94250842386d22a434ae70,1732737871603,34.924956,-91.800399,0
2024-11-27 20:04:34,3596217206093829,fraud_Kessler Inc,travel,3.51,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,0edf8b90405298d688724f95f69aa762,1732737874997,40.996359,-92.1211,0
2024-11-27 20:04:38,2254799658404120,fraud_Volkman-Predovic,shopping_net,139.39,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,3e3d59e36a5736e4e296afe010110e05,1732737878369,30.207264,-83.65635,0
2024-11-27 20:04:41,2475085306462014,fraud_Torp-Labadie,gas_transport,76.65,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,5fca462637144b16daf4e4d80283368a,1732737881745,44.573988,-94.357383,0
2024-11-27 20:04:45,3560725013359375,"fraud_Lockman, West and Runte",grocery_pos,154.26,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,0693d5c18f2b117624835278146515a8,1732737885198,31.667808,-103.48265,0
2024-11-27 20:04:48,372520049757633,"fraud_Kuhic, Bins and Pfeffer",shopping_net,4.59,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,c7741a1d5113f787dce6791b37cd1004,1732737888636,49.268416,-93.112025,0
2024-11-27 20:04:52,2254917871818484,fraud_Cummerata-Jones,gas_transport,68.73,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,418a3130ae1c2ad39b6e3c6221d8df1f,1732737892107,37.862497,-77.295894,0
2024-11-27 20:04:55,30518196150127,"fraud_Weimann, Kuhic and Beahan",shopping_pos,7.34,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,1728fa82a2c7ea21624ba16ef1e3a82c,1732737895498,39.945629,-88.471743,0
2024-11-27 20:04:59,30427035050508,"fraud_Denesik, Powlowski and Pouros",home,115.64,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,1969-11-20,04acf4a2971bcedd6e7a82aff13e6a29,1732737899034,42.923147,-83.026529,0
2024-11-27 20:05:02,4980323467523543940,"fraud_Raynor, Feest and Miller",gas_transport,49.15,Patrick,Massey,M,7812 Shane Shoals Apt. 607,North Haverhill,NH,3774,44.0978,-72.0191,1966,Structural engineer,1947-10-27,5af5504427f1b61ec788ed1577d6d4e0,1732737902506,43.656384,-71.107856,0
2024-11-27 20:05:06,4822367783500458,fraud_Baumbach Ltd,personal_care,59.05,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,aabf603f99b7fc61ca4c9bbcbe6098fd,1732737906308,28.71788,-81.343319,0
2024-11-27 20:05:09,630423337322,fraud_Cole PLC,grocery_pos,94.6,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,512532ab0c8254b283d8bbfef8e23e4e,1732737909713,48.749156,-117.989749,0
2024-11-27 20:05:13,676102124465,fraud_Hamill-Daugherty,misc_net,21.01,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,4adeac1a206a589e4371bbef7b7c29ad,1732737913257,38.025903,-121.962443,0
2024-11-27 20:05:16,3528231451607350,fraud_Huel-Langworth,misc_net,76.67,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,856bb7b7d23fe6b679814e3ac9f14b21,1732737916673,39.293306,-75.962673,0
2024-11-27 20:05:20,6526777409109795,fraud_O'Connell-Ullrich,home,45.73,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.823,47211,Site engineer,1937-02-01,d47bcdee946481847e3f117d084d9e8e,1732737920086,41.350247,-74.28978,0
2024-11-27 20:05:23,3582754887089201,"fraud_Hintz, Bauch and Smith",health_fitness,42.41,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,27fb1060fb6428d4331abc2f378dfba0,1732737923514,34.100698,-93.499951,0
2024-11-27 20:05:26,4988304376504,fraud_Abshire PLC,entertainment,46.3,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,cd2ba5989ac6265b79bfd559b3ccef40,1732737926981,41.177975,-75.056528,0
2024-11-27 20:05:30,4373370572092720777,"fraud_McCullough, Hudson and Schuster",food_dining,5.76,Hailey,Rhodes,F,337 Michael Harbors Suite 722,Michigan,ND,58259,48.0204,-98.1186,454,"Producer, television/film/video",1972-07-29,1848101beb786e120fe13497d30395a4,1732737930387,48.224547,-98.878072,0
2024-11-27 20:05:33,4358137750029944984,fraud_Kilback Group,food_dining,5.59,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,367441104240cc35f256928f95e8397e,1732737933863,42.716583,-91.863135,0
2024-11-27 20:05:37,213141712584544,"fraud_Casper, Hand and Zulauf",grocery_pos,167.29,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,485a69c2ac52eb3ccd91d420f6109115,1732737937280,31.651731,-90.914477,0
2024-11-27 20:05:40,581686439828,fraud_Kilback and Sons,entertainment,3.14,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,3d3e817245a158b9976c8b6900ed4e39,1732737940673,41.09244,-79.604299,0
2024-11-27 20:05:44,38797410705641,fraud_O'Connell-Ullrich,home,74.4,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,84012736a9aef6202623e1ec24e2497a,1732737944075,41.971966,-74.740927,0
2024-11-27 20:05:47,342351256941125,fraud_Trantow PLC,grocery_net,40.64,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,3026c573ee86585b5eed1f65c1cb071b,1732737947533,33.464622,-83.969742,0
2024-11-27 20:05:51,502038091380,fraud_Torphy-Goyette,shopping_pos,125.68,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,1d7e62b3fdaea33ab1f2e9e78b989119,1732737951014,36.093625,-93.657608,0
2024-11-27 20:05:54,180014262259255,fraud_Haag-Blanda,food_dining,81.15,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,8f204292cf079e6d670c46750d4a238a,1732737954460,31.43105,-86.587946,0
2024-11-27 20:05:57,573860193545,fraud_Stamm-Witting,shopping_net,8.43,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,d2481ea7aaeb3169d813096e8c930b23,1732737957856,42.037532,-87.779343,0
2024-11-27 20:06:01,213186551511454,fraud_Shanahan-Lehner,personal_care,8.86,Cody,Dean,M,737 Thomas Wall Apt. 502,West Bethel,ME,4286,44.402,-70.8601,47,Chief Operating Officer,1951-03-31,e48ce6a0dc7a63f138bcd3f368e66c30,1732737961314,43.492668,-70.948633,0
2024-11-27 20:06:04,4651007077623147,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1.3,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,1956-09-14,a0c7d8b21f8e8cfc19f8499b0d8ecf8c,1732737964713,46.498974,-121.022023,0
2024-11-27 20:06:08,5501083170975659,fraud_Lockman Ltd,grocery_pos,92.39,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,1d7f604b31f1963d2ecebbae3bbf707e,1732737968141,40.769178,-80.689469,0
2024-11-27 20:06:11,2264937662466770,"fraud_Watsica, Haag and Considine",shopping_pos,5.99,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,03400856f663c509d1da5cb69dcb2e5b,1732737971566,30.344765,-98.869374,0
2024-11-27 20:06:14,342351256941125,fraud_Erdman-Ebert,personal_care,93.69,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,47707cbc96ff517961b90da7d8a7f7fb,1732737974953,32.996608,-83.348897,0
2024-11-27 20:06:18,4198470814557,fraud_Gutmann-Upton,misc_pos,126.75,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,2b9ea14b9913ad23d1f57d4b0fb359ff,1732737978339,40.555217,-94.770174,0
2024-11-27 20:06:21,377264520876399,"fraud_Eichmann, Hayes and Treutel",travel,9.26,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424,Lawyer,1961-07-31,78d5b7cfbaae3dd0e5320dd11863880e,1732737981715,34.007364,-79.968181,0
2024-11-27 20:06:25,30118423745458,"fraud_Schroeder, Hauck and Treutel",entertainment,383.06,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,90273837d0a0fe91550ab3d739c0393b,1732737985119,40.179872,-73.464742,0
2024-11-27 20:06:28,60422928733,fraud_Rempel Inc,shopping_net,7.85,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,5aa57c2645d3f5aaa6f5e1dfe71ad2f1,1732737988579,33.638933,-81.533399,0
2024-11-27 20:06:31,4294040533480516,"fraud_Gutmann, McLaughlin and Wiza",home,97.11,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413,-81.69,2206,Biomedical scientist,1986-12-31,aadc1b23452b4a6566e51e30038cd958,1732737991986,32.581779,-81.828951,0
2024-11-27 20:06:35,4488941175228467,fraud_Ebert-Daugherty,travel,1.63,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,28.9254,-81.6801,11432,Private music teacher,1986-03-31,49147e980bec892a34d389c2eeecf458,1732737995365,29.565121,-81.086385,0
2024-11-27 20:06:38,3523843138706408,fraud_Terry-Huel,shopping_net,2.01,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,0df8ec02d83030e7b859b0ca32b608f0,1732737998833,32.315931,-87.360519,0
2024-11-27 20:06:42,38057513087029,fraud_Bernhard-Lesch,food_dining,18.32,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,173f586f00c60138937647957597b368,1732738002335,37.384231,-121.416444,0
2024-11-27 20:06:45,4302480582202074,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,69.78,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,d6dc1ae05f7926479c59e687cd9283a1,1732738005797,42.328556,-85.968534,0
2024-11-27 20:06:49,4560004149983868183,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,149.92,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,cbf922493b507ef96b6d1f85c847820c,1732738009193,38.335167,-105.264333,0
2024-11-27 20:06:52,3560725013359375,fraud_Kling Inc,gas_transport,49.05,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,3e0b9591c584aa01d95bd89bcebfcb92,1732738012736,32.448081,-102.596239,0
2024-11-27 20:06:56,4147608975828480,fraud_Bauch-Blanda,entertainment,16.87,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,71b1e7aab7df4cb821ad63bd652771b3,1732738016157,44.528217,-93.999015,0
2024-11-27 20:06:59,4642894980163,fraud_Kozey-Kuhlman,personal_care,27.83,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,639d2da1dcf099e2434c84950f8e1e35,1732738019579,40.697882,-94.581157,0
2024-11-27 20:07:02,2288813824604479,fraud_Smitham-Boehm,grocery_net,53.01,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,1a78e44f01bd61b1c3160666c5dfe09a,1732738022996,40.825051,-73.197864,0
2024-11-27 20:07:06,30546453310167,fraud_Schimmel-Olson,kids_pets,72.23,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.489,7430,"Scientist, research (medical)",1955-01-13,ee48a03ef29ae7678394e73ff3712f95,1732738026436,43.347701,-71.49595,0
2024-11-27 20:07:09,4826655832045236,fraud_Bartoletti and Sons,personal_care,67.5,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,f1686480168816ec088f4b54bb013c2a,1732738029818,41.81463,-70.544021,0
2024-11-27 20:07:13,341283058448499,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,9.11,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,baf25e17f8cf5fcf2a958bf4cf65fa4d,1732738033207,30.417453,-85.508975,0
2024-11-27 20:07:16,4634955908138648,fraud_Weimann-Lockman,kids_pets,65.74,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,a8a9d84d0ee4e0a0d30eb4c96799aec9,1732738036650,41.288069,-95.738212,0
2024-11-27 20:07:20,6011399591920186,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,45.17,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,b3157b88b7e08f418b52117a373a2d30,1732738040125,42.22075,-72.999535,0
2024-11-27 20:07:23,5130484058948421,fraud_Erdman-Kertzmann,gas_transport,70.89,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,c131741b2c71702e8803dd7d4a1330e0,1732738043539,41.589283,-83.091507,0
2024-11-27 20:07:26,675945690716,fraud_Kutch LLC,gas_transport,63.83,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,d9edb0a5ab173d67711446929611ed68,1732738046934,39.996493,-80.506736,0
2024-11-27 20:07:30,3545109339866548,fraud_Volkman PLC,food_dining,4.82,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,064847ed1a967e390f6ad38c1938a7ef,1732738050310,34.339118,-90.991863,0
2024-11-27 20:07:33,4935858973307492,fraud_Abshire PLC,entertainment,74.35,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.174,1841,Film/video editor,1975-06-01,ea3d34430f87423651195657f2bb0a49,1732738053740,33.674314,-83.188171,0
2024-11-27 20:07:37,30235268718158,fraud_Durgan-Auer,misc_net,5.48,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,c543d9bcad6e0d9f5c739a949e3509f1,1732738057146,41.023205,-73.935188,0
2024-11-27 20:07:40,630441765090,fraud_Friesen-Stamm,gas_transport,39.23,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,93d85fb5b91e51d564ecce509c53cca2,1732738060642,31.335761,-99.312674,0
2024-11-27 20:07:44,4018105808392773675,fraud_Douglas-White,entertainment,74.17,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,286dd04c54b9d64390440312be1695f5,1732738064062,40.551621,-73.190629,0
2024-11-27 20:07:47,180072527505094,fraud_Erdman-Ebert,personal_care,1.02,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,6202305d7ea23d7cebbc008695f2c7d5,1732738067499,35.172156,-80.338313,0
2024-11-27 20:07:50,2358122155477959,fraud_Bauch-Raynor,grocery_pos,84.99,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1924-10-30,5c50799ed9ef399a4501cec259b6bac7,1732738070892,39.103426,-76.010925,0
2024-11-27 20:07:54,4342532437704183,fraud_Pfeffer LLC,grocery_net,17.82,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,4a94e66b300d7e2e9c12e9505503bbd1,1732738074315,43.212825,-75.79164,0
2024-11-27 20:07:57,347073228412010,"fraud_Daugherty, Pouros and Beahan",shopping_pos,153.0,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,979bf23a630b4a45909ddcdbf44dab45,1732738077712,44.694906,-103.633393,0
2024-11-27 20:08:01,343464013864032,fraud_Conroy Ltd,shopping_pos,3.71,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,d7aaaa152ea73ee066b7055bedba3c67,1732738081181,36.72538,-77.665136,0
2024-11-27 20:08:04,340953839692349,"fraud_Conroy, Balistreri and Gorczany",health_fitness,41.13,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,0573e9a36fd300766a7042d4bc607b0a,1732738084555,42.926603,-83.499098,0
2024-11-27 20:08:08,213161293389774,fraud_Kessler Inc,travel,6.8,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,c53d49277d63ccb705da7e892be1dd53,1732738088004,42.251205,-77.785008,0
2024-11-27 20:08:11,213126662687660,fraud_Williamson LLC,misc_pos,50.08,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,3eeb3442d22b7e8deeea4fb6ff83fec5,1732738091461,28.292666,-100.396422,0
2024-11-27 20:08:14,2283743876903625,"fraud_Schultz, Simonis and Little",grocery_pos,73.27,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,e8cf0fcf5eec6d05169697f9a5d0d56f,1732738094889,34.521422,-83.930775,0
2024-11-27 20:08:18,3558652751678952,fraud_Pollich LLC,home,14.19,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,62b56429798f7a689858b53ea63f0af4,1732738098269,32.571721,-94.790576,0
2024-11-27 20:08:21,3530503964418806,"fraud_Robel, Cummerata and Prosacco",gas_transport,58.14,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,1963-06-04,141049b754cad3f2e7e42710f942189c,1732738101700,34.906036,-118.076579,0
2024-11-27 20:08:25,6523180720198790,fraud_Pacocha-Bauch,shopping_pos,11.62,Alan,Taylor,M,560 Molina Path,Oakdale,NY,11769,40.7382,-73.1297,9506,"Biochemist, clinical",1953-04-13,72b2fc513e7164624c82272f05ed1cb5,1732738105098,41.690061,-73.662074,0
2024-11-27 20:08:28,38797410705641,fraud_Kuphal-Toy,food_dining,59.76,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,8fa7f851da1d901d42de251a7fc5b40e,1732738108513,42.116368,-75.054987,0
2024-11-27 20:08:31,581293083266,fraud_Kub PLC,personal_care,79.31,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,2960f18775ad75008cf9fd56787d1e43,1732738111933,36.462965,-98.836068,0
2024-11-27 20:08:35,4640395708703,fraud_Pouros-Haag,shopping_pos,1.95,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,8261c2b194909548e5f81f554592ba02,1732738115308,29.790688,-91.169713,0
2024-11-27 20:08:38,4277232699798846,"fraud_Kutch, Hermiston and Farrell",gas_transport,54.17,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,c533a315df3b17beb16a25e05cd8380f,1732738118693,46.036122,-104.642127,0
2024-11-27 20:08:42,6011252220172077,fraud_Donnelly LLC,entertainment,89.9,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,e9533f2d77bea5d010358385323fff7a,1732738122104,42.489118,-95.845413,0
2024-11-27 20:08:45,3521417320836166,fraud_Gleason-Macejkovic,shopping_net,92.27,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,42443e4ddb052431c8fcc18b4e59cdc6,1732738125518,39.240408,-86.672714,0
2024-11-27 20:08:48,3540862542587229,fraud_Grimes LLC,entertainment,48.85,Nancy,Roach,F,376 Brown Courts,Yellowstone National Park,WY,82190,44.7957,-110.6137,369,Materials engineer,1941-11-16,56faeaa96c6f8ffa0a131ee8774c9465,1732738128904,44.945198,-111.283947,0
2024-11-27 20:08:52,676372984911,"fraud_Larkin, Stracke and Greenfelder",entertainment,78.52,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,82902bfad9306ad68d097d2771ac3326,1732738132290,40.584862,-98.210664,0
2024-11-27 20:08:55,38295635583927,fraud_Deckow-Dare,food_dining,101.16,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,fedd93330d3d9b3bced07b244089ca25,1732738135721,33.920095,-98.952639,0
